,0,1,2,3,4
196,134,275.5,199.5,133.0,1
197,134,294.5,202.35,73.14999999999999,1
198,135,275.5,199.5,66.5,1
199,135,273.59999999999997,197.6,55.099999999999994,1
200,135,184.29999999999998,79.8,79.8,1
201,136,242.25,147.25,147.25,1
202,136,256.5,185.25,61.75,2
203,137,211.85,118.75,114.0,1
204,137,232.75,194.75,38.0,1
205,137,246.04999999999998,173.85,39.9,1
206,138,209.0,166.25,42.75,2
207,138,227.04999999999998,167.2,42.75,1
208,138,190.0,142.5,61.75,1
209,140,152.0,63.65,63.65,6
210,141,188.1,149.15,36.1,16
211,142,175.75,166.25,95.0,2
212,143,259.34999999999997,217.54999999999998,36.1,1
213,143,313.5,109.25,38.0,1
214,144,193.79999999999998,140.6,36.1,2
215,144,193.79999999999998,45.599999999999994,14.25,2
216,144,194.75,142.5,19.0,2
217,144,232.75,101.64999999999999,61.75,1
218,144,190.0,141.54999999999998,52.25,1
219,144,191.89999999999998,139.65,28.5,2
220,146,209.0,128.25,64.6,2
221,147,223.25,104.5,53.199999999999996,1
222,147,211.85,118.75,114.0,1
223,147,242.25,171.0,4.75,1
224,147,246.04999999999998,173.85,39.9,1
225,147,171.0,142.5,23.75,1
226,147,190.0,171.0,47.5,1
227,148,166.25,163.4,61.75,1
228,148,194.75,142.5,19.0,1
229,148,232.75,166.25,61.75,1
230,148,210.89999999999998,148.2,28.5,1
231,148,232.75,104.5,63.65,1
232,148,190.0,141.54999999999998,52.25,1
233,149,197.6,133.0,17.099999999999998,4
234,150,254.6,145.35,52.25,5
235,150,244.14999999999998,145.35,53.199999999999996,1
236,152,237.5,169.1,9.5,1
237,152,193.79999999999998,139.65,28.5,1
238,152,266.0,199.5,30.4,1
239,152,192.85,142.5,23.75,1
240,152,267.9,192.85,45.599999999999994,2
241,152,199.5,142.5,36.1,2
242,154,199.5,142.5,61.75,2
243,154,171.0,133.0,57.0,2
244,154,142.5,80.75,47.5,2
245,154,209.0,161.5,42.75,2
246,154,161.5,133.0,38.0,2
247,155,296.4,209.95,95.0,2
248,156,204.25,180.5,66.5,1
249,156,247.0,199.5,80.75,1
250,158,313.5,109.25,38.0,2
251,160,175.75,95.0,52.25,3
252,160,175.75,95.0,52.25,3
253,161,172.9,121.6,27.549999999999997,2
254,161,222.29999999999998,80.75,29.45,9
255,161,201.39999999999998,182.39999999999998,47.5,2
256,161,200.45,182.39999999999998,49.4,2
257,162,183.35,123.5,45.599999999999994,7
258,162,69.35,57.0,23.75,1
259,163,304.0,161.5,140.6,2
260,166,152.0,104.5,37.05,10
261,167,247.0,164.35,47.5,2
262,168,190.0,42.75,42.75,192
263,169,190.0,42.75,42.75,192
264,172,173.85,173.85,28.5,2
265,173,306.84999999999997,188.1,76.0,1
266,173,237.5,180.5,49.4,2
267,174,228.95,191.89999999999998,108.3,1
268,175,148.2,125.39999999999999,71.25,2
269,175,161.5,104.5,57.0,3
270,175,223.25,190.0,47.5,3
271,175,193.79999999999998,86.45,38.949999999999996,1
272,175,224.2,190.0,49.4,2
273,176,190.0,42.75,42.75,192
274,177,190.0,42.75,42.75,192
275,180,194.75,142.5,19.0,1
276,180,194.75,140.6,36.1,1
277,180,216.6,169.1,20.9,2
278,180,126.35,100.69999999999999,50.349999999999994,1
279,180,228.95,103.55,60.8,2
280,180,114.0,95.0,38.0,4
281,180,190.0,141.54999999999998,52.25,2
282,180,191.89999999999998,138.7,11.399999999999999,2
283,182,226.1,174.79999999999998,57.0,7
284,184,177.65,104.5,104.5,3
285,185,95.0,47.5,28.5,2
286,186,199.5,152.0,52.25,2
287,186,204.25,199.5,38.0,2
288,186,218.5,161.5,45.599999999999994,3
289,188,133.95,102.6,55.099999999999994,1
290,188,118.75,104.5,66.5,2
291,188,134.9,101.64999999999999,56.05,1
292,189,171.0,164.35,104.5,3
293,189,194.75,161.5,57.0,1
294,189,180.5,171.0,104.5,4
295,190,237.5,190.0,90.25,3
296,191,264.09999999999997,228.0,81.7,2
297,191,237.5,114.0,33.25,2
298,191,220.39999999999998,93.1,38.0,2
299,191,315.4,133.0,127.3,2
300,192,95.0,95.0,61.75,4
301,192,180.5,180.5,31.349999999999998,4
302,192,169.1,72.2,66.5,2
303,194,137.75,90.25,90.25,4
304,195,193.79999999999998,140.6,36.1,1
305,195,193.79999999999998,45.599999999999994,14.25,1
306,195,232.75,101.64999999999999,61.75,2
307,195,190.0,140.6,47.5,1
308,195,232.75,104.5,63.65,1
309,195,190.0,141.54999999999998,52.25,2
310,195,191.89999999999998,139.65,28.5,1
311,196,148.2,125.39999999999999,71.25,4
312,196,257.45,193.79999999999998,91.19999999999999,1
313,196,197.6,137.75,99.75,1
314,196,163.4,91.19999999999999,53.199999999999996,1
315,196,232.75,147.25,66.5,2
316,197,164.35,122.55,122.55,1
317,197,209.0,152.0,42.75,1
318,199,257.45,169.1,139.65,1
319,199,113.05,99.75,85.5,2
320,202,209.0,133.0,42.75,5
321,203,199.5,145.35,38.0,3
322,207,280.25,196.64999999999998,61.75,2
323,208,251.75,199.5,47.5,4
324,208,218.5,190.0,42.75,2
325,208,311.59999999999997,162.45,137.75,2
326,208,313.5,256.5,85.5,2
327,208,216.6,207.1,133.0,2
328,208,264.09999999999997,237.5,71.25,2
329,208,108.3,85.5,52.25,2
330,209,156.75,128.25,38.0,3
331,209,237.5,190.0,80.75,2
332,209,156.75,156.75,42.75,1
333,210,166.25,123.5,123.5,2
334,211,185.25,82.64999999999999,82.64999999999999,4
335,213,268.84999999999997,183.35,50.349999999999994,2
336,214,193.79999999999998,140.6,36.1,2
337,214,128.25,104.5,50.349999999999994,4
338,214,191.89999999999998,139.65,28.5,2
339,215,133.0,83.6,83.6,3
340,216,213.75,190.0,61.75,1
341,216,190.0,161.5,42.75,2
342,216,266.0,208.04999999999998,54.15,4
343,216,204.25,199.5,38.0,1
344,216,218.5,122.55,56.05,2
345,217,175.75,133.0,57.0,3
346,217,210.89999999999998,136.79999999999998,38.0,2
347,217,209.0,115.89999999999999,66.5,3
348,217,242.25,163.4,21.849999999999998,2
349,217,114.0,95.0,38.0,2
350,219,190.0,142.5,42.75,2
351,219,294.5,171.0,47.5,2
352,219,261.25,152.0,47.5,2
353,219,180.5,175.75,33.25,2
354,219,214.7,190.95,43.699999999999996,3
355,219,152.0,104.5,37.05,9
356,219,209.0,128.25,52.25,5
357,220,256.5,218.5,114.0,1
358,220,161.5,142.5,57.0,3
359,220,218.5,87.39999999999999,58.9,1
360,220,171.0,152.0,29.45,1
361,221,204.25,199.5,38.0,2
362,222,266.0,171.0,80.75,2
363,222,270.75,185.25,90.25,4
364,223,315.4,210.89999999999998,125.39999999999999,2
365,224,237.5,152.0,104.5,2
366,226,183.35,70.3,70.3,5
367,227,202.35,125.39999999999999,57.0,1
368,227,201.39999999999998,153.9,46.55,3
369,228,137.75,85.5,61.75,4
370,229,209.0,115.89999999999999,58.9,2
371,232,185.25,82.64999999999999,82.64999999999999,1
372,232,188.1,78.85,78.85,3
373,233,192.85,71.25,71.25,6
374,234,321.09999999999997,209.0,76.0,5
375,236,119.69999999999999,96.89999999999999,48.449999999999996,5
376,237,99.75,99.75,66.5,1
377,237,227.04999999999998,180.5,52.25,1
378,237,216.6,145.35,61.75,2
379,237,216.6,145.35,61.75,1
380,237,199.5,150.1,61.75,1
381,237,98.8,98.8,68.39999999999999,1
382,238,245.1,185.25,149.15,3
383,238,247.0,199.5,120.64999999999999,5
384,241,199.5,135.85,33.25,2
385,241,211.85,118.75,114.0,2
386,242,237.5,161.5,37.05,2
387,243,223.25,209.0,42.75,2
388,244,200.45,182.39999999999998,90.25,1
389,244,147.25,126.35,38.0,2
390,245,156.75,85.5,85.5,4
391,245,156.75,71.25,52.25,2
392,246,140.6,83.6,32.3,1
393,246,161.5,137.75,42.75,2
394,246,204.25,171.0,52.25,2
395,246,133.0,123.5,42.75,3
396,248,194.75,142.5,19.0,1
397,248,190.0,141.54999999999998,52.25,1
398,249,224.2,166.25,44.65,3
399,251,226.1,144.4,57.0,3
400,253,261.25,194.75,66.5,2
401,253,213.75,175.75,57.0,2
402,254,242.25,175.75,59.849999999999994,3
403,255,183.35,135.85,38.0,5
404,256,241.29999999999998,161.5,48.449999999999996,1
405,256,123.5,95.0,47.5,2
406,256,237.5,179.54999999999998,33.25,2
407,256,240.35,161.5,28.5,1
408,256,138.7,123.5,45.599999999999994,1
409,256,218.5,159.6,26.599999999999998,1
410,256,200.45,149.15,30.4,1
411,256,230.85,161.5,47.5,1
412,256,182.39999999999998,132.04999999999998,19.95,1
413,256,242.25,163.4,21.849999999999998,3
414,256,104.5,28.5,199.5,2
415,257,90.25,90.25,90.25,6
416,258,311.59999999999997,216.6,66.5,22
417,259,242.25,99.75,50.349999999999994,18
418,260,173.85,78.85,41.8,5
419,262,128.25,99.75,99.75,2
420,263,147.25,118.75,42.75,5
421,263,178.6,117.8,47.5,5
422,263,152.0,114.0,38.0,5
423,263,180.5,116.85,42.75,5
424,263,210.89999999999998,136.79999999999998,95.0,1
425,263,206.14999999999998,152.0,35.15,2
426,264,114.0,71.25,71.25,2
427,264,230.85,104.5,73.14999999999999,2
428,265,188.1,93.1,55.099999999999994,1
429,265,152.0,109.25,50.349999999999994,1
430,265,228.0,166.25,71.25,1
431,265,190.95,85.5,38.0,1
432,265,157.7,102.6,67.45,1
433,265,258.4,180.5,53.199999999999996,1
434,265,143.45,137.75,104.5,1
435,265,252.7,110.19999999999999,91.19999999999999,1
436,266,285.0,174.79999999999998,115.89999999999999,1
437,266,251.75,152.0,142.5,1
438,267,245.1,147.25,26.599999999999998,4
439,268,237.5,163.4,38.0,4
440,269,231.79999999999998,142.5,57.0,2
441,269,285.0,190.0,38.0,2
442,269,231.79999999999998,141.54999999999998,49.4,2
443,270,188.1,156.75,38.0,5
444,271,199.5,150.1,47.5,2
445,271,190.0,140.6,47.5,1
446,271,175.75,121.6,33.25,2
447,271,155.79999999999998,99.75,61.75,1
448,271,239.39999999999998,167.2,64.6,2
449,272,144.4,83.6,83.6,3
450,273,152.0,85.5,85.5,1
451,273,223.25,209.0,42.75,1
452,274,232.75,97.85,35.15,2
453,274,114.0,71.25,71.25,1
454,274,312.55,227.04999999999998,9.5,6
455,274,194.75,142.5,57.0,4
456,275,199.5,194.75,67.45,1
457,275,108.3,85.5,52.25,1
458,276,304.0,204.25,34.199999999999996,2
459,276,216.6,159.6,39.9,1
460,277,305.9,213.75,90.25,3
461,278,228.95,191.89999999999998,108.3,5
462,279,171.0,166.25,38.0,2
463,279,251.75,152.0,142.5,1
464,279,255.54999999999998,183.35,76.95,1
465,279,221.35,121.6,26.599999999999998,2
466,279,171.0,166.25,52.25,2
467,279,171.0,171.0,38.0,2
468,281,294.5,213.75,76.0,2
469,282,251.75,147.25,66.5,7
470,283,237.5,133.0,42.75,1
471,283,252.7,109.25,91.19999999999999,1
472,285,266.95,190.95,19.0,2
473,285,235.6,152.95,97.85,2
474,287,190.0,126.35,38.0,2
475,287,282.15,196.64999999999998,49.4,2
476,288,197.6,133.0,17.099999999999998,5
477,290,156.75,156.75,42.75,1
478,294,84.55,84.55,83.6,1
479,294,210.89999999999998,142.5,27.549999999999997,1
480,294,76.0,61.75,61.75,2
481,294,244.14999999999998,83.6,28.5,1
482,294,169.1,117.8,23.75,2
483,294,186.2,132.04999999999998,40.85,2
484,294,242.25,168.15,52.25,2
485,295,156.75,89.3,42.75,6
486,296,139.65,85.5,85.5,1
487,296,290.7,199.5,58.9,2
488,298,161.5,156.75,90.25,2
489,302,257.45,188.1,59.849999999999994,3
490,303,99.75,57.949999999999996,19.0,1
491,303,209.0,152.0,42.75,1
492,304,199.5,171.0,38.0,1
493,304,228.0,171.0,71.25,1
494,305,220.39999999999998,99.75,59.849999999999994,7
495,307,144.4,83.6,83.6,2
496,308,242.25,168.15,52.25,2
497,308,114.0,99.75,57.0,1
498,309,104.5,63.65,63.65,4
499,309,95.0,95.0,76.0,1
500,310,142.5,137.75,47.5,2
501,310,96.89999999999999,96.89999999999999,25.65,4
502,310,223.25,149.15,21.849999999999998,1
503,310,121.6,111.14999999999999,47.5,8
504,310,95.0,95.0,28.5,4
505,310,174.79999999999998,123.5,39.9,1
506,312,294.5,217.54999999999998,38.0,10
507,312,209.0,147.25,28.5,10
508,312,180.5,104.5,52.25,6
509,312,218.5,115.89999999999999,66.5,10
510,314,96.89999999999999,96.89999999999999,61.75,3
511,314,172.9,89.3,77.89999999999999,2
512,315,149.15,112.1,59.849999999999994,10
513,316,204.25,180.5,66.5,8
514,318,156.75,76.95,45.599999999999994,2
515,319,171.95,122.55,122.55,2
516,319,104.5,95.0,76.0,1
517,320,228.0,190.0,57.0,5
518,320,239.39999999999998,167.2,64.6,48
519,321,266.0,209.0,76.0,3
520,322,231.79999999999998,150.1,105.44999999999999,2
521,323,199.5,142.5,39.9,2
522,323,318.25,216.6,33.25,1
523,324,199.5,152.95,133.0,1
524,324,209.95,118.75,85.5,1
525,324,235.6,149.15,44.65,1
526,325,153.9,95.94999999999999,24.7,12
527,325,163.4,91.19999999999999,53.199999999999996,1
528,325,252.7,109.25,91.19999999999999,2
529,325,219.45,162.45,47.5,2
530,325,168.15,147.25,28.5,2
531,325,171.0,137.75,52.25,1
532,325,256.5,180.5,53.199999999999996,1
533,325,236.54999999999998,146.29999999999998,53.199999999999996,3
534,326,242.25,159.6,28.5,2
535,329,186.2,149.15,121.6,4
536,329,186.2,149.15,121.6,8
537,330,235.6,171.0,47.5,2
538,330,216.6,161.5,30.4,1
539,330,232.75,166.25,61.75,1
540,330,200.45,150.1,32.3,1
541,330,210.89999999999998,148.2,28.5,1
542,330,190.0,140.6,47.5,1
543,331,142.5,76.0,19.0,2
544,331,283.09999999999997,190.0,38.0,2
545,332,209.0,128.25,52.25,7
546,334,266.0,228.0,33.25,2
547,334,231.79999999999998,150.1,105.44999999999999,1
548,334,289.75,213.75,66.5,2
549,335,113.05,114.0,114.0,1
550,335,114.0,114.0,114.0,1
551,335,114.0,114.0,114.0,1
552,336,218.5,128.25,42.75,2
553,337,204.25,134.9,49.4,2
554,338,199.5,171.0,47.5,3
555,338,194.75,166.25,47.5,2
556,338,221.35,195.7,58.9,6
557,340,173.85,133.0,45.599999999999994,2
558,340,185.25,126.35,57.0,2
559,340,304.0,199.5,85.5,2
560,340,198.54999999999998,142.5,35.15,2
561,340,95.0,93.1,93.1,1
562,340,188.1,88.35,19.95,6
563,341,128.25,85.5,85.5,1
564,343,232.75,218.5,76.0,2
565,344,294.5,199.5,112.1,4
566,345,228.0,190.0,106.39999999999999,2
567,347,247.0,171.0,137.75,1
568,348,147.25,137.75,56.05,20
569,348,152.95,140.6,47.5,20
570,348,144.4,138.7,52.25,20
571,350,171.95,122.55,122.55,20
572,350,104.5,95.0,76.0,10
573,351,234.64999999999998,172.9,33.25,2
574,351,213.75,150.1,28.5,2
575,351,199.5,133.0,42.75,4
576,353,197.6,133.0,17.099999999999998,5
577,354,266.0,185.25,38.0,1
578,354,213.75,190.0,61.75,1
579,354,256.5,185.25,28.5,1
580,355,291.65,216.6,42.75,1
581,355,199.5,141.54999999999998,36.1,6
582,355,153.9,100.69999999999999,48.449999999999996,1
583,356,193.79999999999998,140.6,36.1,4
584,356,193.79999999999998,45.599999999999994,14.25,4
585,356,194.75,142.5,28.5,4
586,356,194.75,142.5,19.0,4
587,356,118.75,104.5,28.5,6
588,356,232.75,101.64999999999999,61.75,4
589,356,232.75,163.4,47.5,4
590,356,232.75,104.5,63.65,4
591,356,191.89999999999998,139.65,28.5,4
592,357,268.84999999999997,197.6,38.0,5
593,357,267.9,197.6,57.0,5
594,358,226.1,205.2,55.099999999999994,2
595,358,247.0,167.2,47.5,1
596,359,200.45,149.15,30.4,2
597,359,237.5,160.54999999999998,38.0,8
598,360,220.39999999999998,124.44999999999999,54.15,5
599,361,188.1,131.1,23.75,2
600,361,183.35,133.0,23.75,2
601,361,156.75,112.1,35.15,3
602,361,199.5,142.5,36.1,2
603,362,142.5,142.5,33.25,2
604,362,228.0,139.65,56.05,1
605,363,185.25,171.0,152.0,2
606,363,185.25,171.0,152.0,2
607,363,320.15,147.25,66.5,6
608,363,305.9,146.29999999999998,66.5,6
609,363,152.0,85.5,85.5,10
610,363,240.35,126.35,116.85,4
611,364,256.5,190.0,95.0,3
612,364,294.5,209.0,152.0,1
613,364,230.85,175.75,104.5,3
614,364,261.25,194.75,114.0,1
615,364,294.5,202.35,73.14999999999999,3
616,365,231.79999999999998,150.1,105.44999999999999,4
617,367,218.5,190.0,42.75,1
618,367,219.45,116.85,38.949999999999996,2
619,367,232.75,190.0,66.5,2
620,367,261.25,152.0,57.0,2
621,367,285.0,142.5,38.0,1
622,367,209.0,128.25,52.25,2
623,369,85.5,79.8,66.5,2
624,369,204.25,175.75,69.35,1
625,370,313.5,152.0,152.0,1
626,371,285.0,173.85,115.89999999999999,4
627,372,249.85,172.9,141.54999999999998,5
628,375,145.35,100.69999999999999,100.69999999999999,1
629,375,145.35,100.69999999999999,100.69999999999999,1
630,376,190.0,152.0,76.0,2
631,377,294.5,199.5,112.1,1
632,378,175.75,104.5,52.25,1
633,378,171.95,122.55,122.55,1
634,379,197.6,133.0,17.099999999999998,3
635,379,189.04999999999998,113.05,52.25,1
636,379,209.0,152.0,42.75,1
637,379,273.59999999999997,226.1,30.4,1
638,380,190.0,88.35,38.0,2
639,380,95.0,95.0,87.39999999999999,1
640,380,190.0,156.75,55.099999999999994,1
641,380,190.95,133.0,52.25,2
642,380,149.15,147.25,66.5,1
643,380,292.59999999999997,232.75,47.5,1
644,380,190.0,142.5,61.75,1
645,380,245.1,160.54999999999998,38.0,1
646,381,104.5,95.0,95.0,152
647,383,237.5,171.0,4.75,4
648,385,190.0,80.75,38.0,3
649,385,256.5,100.69999999999999,57.0,2
650,386,120.64999999999999,57.0,57.0,1
651,386,180.5,156.75,33.25,1
652,386,218.5,122.55,56.05,1
653,386,120.64999999999999,57.0,57.0,1
654,387,152.0,142.5,47.5,2
655,387,190.0,171.0,47.5,1
656,387,204.25,142.5,38.0,2
657,388,114.0,59.849999999999994,59.849999999999994,5
658,389,282.15,197.6,28.5,6
659,389,83.6,83.6,81.7,3
660,391,128.25,104.5,104.5,8
661,392,85.5,47.5,23.75,2
662,392,85.5,47.5,23.75,3
663,392,85.5,47.5,23.75,3
664,392,109.25,61.75,33.25,4
665,392,95.0,47.5,28.5,2
666,392,213.75,175.75,57.0,2
667,392,237.5,164.35,97.85,1
668,394,199.5,152.95,133.0,1
669,394,264.09999999999997,185.25,52.25,2
670,395,144.4,61.75,38.0,4
671,395,145.35,60.8,38.0,4
672,396,193.79999999999998,140.6,36.1,1
673,396,180.5,137.75,42.75,1
674,396,142.5,128.25,52.25,1
675,396,210.89999999999998,148.2,28.5,2
676,396,232.75,101.64999999999999,61.75,1
677,396,228.0,104.5,57.0,1
678,399,180.5,96.89999999999999,36.1,68
679,401,211.85,118.75,114.0,2
680,401,251.75,152.0,142.5,2
681,401,294.5,171.0,47.5,2
682,401,289.75,199.5,42.75,2
683,401,175.75,140.6,66.5,2
684,401,218.5,122.55,56.05,1
685,401,219.45,172.9,47.5,4
686,402,247.0,228.0,61.75,1
687,402,251.75,204.25,42.75,14
688,403,251.75,144.4,46.55,2
689,403,207.1,172.9,128.25,2
690,403,209.0,152.0,140.6,1
691,404,190.0,88.35,38.0,2
692,404,256.5,156.75,42.75,1
693,404,294.5,171.0,47.5,2
694,405,123.5,82.64999999999999,82.64999999999999,2
695,405,147.25,142.5,142.5,1
696,409,219.45,145.35,59.849999999999994,2
697,410,190.0,142.5,61.75,2
698,410,193.79999999999998,141.54999999999998,59.849999999999994,2
699,410,142.5,80.75,47.5,2
700,410,225.14999999999998,149.15,47.5,2
701,411,180.5,133.0,33.25,2
702,411,190.0,131.1,38.0,2
703,412,237.5,185.25,52.25,2
704,412,304.0,161.5,38.0,7
705,413,209.0,128.25,52.25,25
706,414,171.0,133.0,57.0,3
707,414,209.0,115.89999999999999,66.5,2
708,414,242.25,163.4,21.849999999999998,2
709,415,99.75,99.75,66.5,2
