,0,1,2,3,4
98,68,290,169,50,1
99,68,224,164,10,2
100,68,220,133,70,1
101,68,262,178,63,1
102,68,210,153,40,2
103,69,230,200,43,2
104,69,210,195,38,2
105,69,220,200,60,3
106,69,235,220,45,3
107,70,238,122,73,8
108,72,190,130,130,2
109,73,235,110,56,14
110,74,290,200,30,1
111,74,228,170,32,1
112,74,210,160,36,1
113,74,195,102,40,2
114,74,202,147,30,1
115,75,245,107,65,1
116,75,254,186,51,2
117,80,250,172,58,1
118,80,157,155,70,2
119,80,160,150,50,3
120,82,190,96,60,6
121,83,210,205,71,1
122,83,210,140,70,1
123,85,190,96,60,6
124,86,160,150,40,5
125,86,250,190,50,2
126,87,203,140,23,10
127,89,175,165,140,2
128,89,170,140,130,2
129,92,150,80,68,2
130,92,79,69,65,1
131,98,140,87,20,3
132,99,130,105,60,2
133,100,233,174,52,2
134,101,85,60,12,6
135,101,176,147,42,5
136,104,255,177,55,2
137,105,160,109,40,2
138,105,240,200,110,2
139,107,257,153,30,2
140,108,290,200,30,1
141,108,245,158,20,2
142,108,125,115,10,1
143,108,221,158,50,1
144,110,265,184,20,2
145,110,125,92,92,2
146,111,208,140,18,1
147,111,140,40,10,5
148,112,70,55,20,3
149,113,240,200,80,1
150,113,250,237,45,1
151,114,160,80,35,3
152,115,165,86,44,4
153,116,205,145,40,4
154,117,133,114,8,2
155,119,178,130,130,2
156,120,145,91,91,2
157,120,140,70,80,2
158,122,156,155,40,2
159,122,190,105,87,2
160,123,260,165,72,1
161,123,257,153,56,1
162,124,225,95,80,4
163,124,225,86,79,2
164,126,225,95,80,2
165,126,225,86,79,3
166,127,304,236,105,4
167,128,305,160,92,1
168,129,210,158,50,2
169,129,255,187,55,2
170,130,133,106,53,1
171,130,195,144,43,1
172,130,240,110,60,2
173,130,120,105,55,2
174,130,190,145,50,2
175,130,236,172,55,1
176,131,145,95,95,4
177,132,215,60,60,3
178,132,160,116,50,4
179,132,130,130,46,1
180,133,240,200,112,2
181,134,290,212,141,1
182,134,300,195,129,1
183,134,290,195,60,1
184,134,290,210,140,1
185,135,290,210,70,1
186,135,288,208,58,1
187,135,194,84,84,1
188,136,270,195,65,2
189,137,223,125,120,1
190,137,245,205,40,1
191,137,259,183,42,1
192,138,220,175,45,2
193,138,239,176,45,1
194,138,200,150,65,1
195,140,160,67,67,6
196,141,198,157,38,16
197,142,185,175,100,2
198,143,273,229,38,1
199,144,204,148,38,2
200,144,204,48,15,2
201,144,205,150,20,2
202,144,245,107,65,1
203,144,200,149,55,1
204,144,202,147,30,2
205,146,220,135,68,2
206,147,235,110,56,1
207,147,223,125,120,1
208,147,255,180,5,1
209,147,259,183,42,1
210,147,180,150,25,1
211,147,200,180,50,1
212,148,175,172,65,1
213,148,205,150,20,1
214,148,245,175,65,1
215,148,222,156,30,1
216,148,245,110,67,1
217,148,200,149,55,1
218,149,208,140,18,4
219,150,268,153,55,5
220,150,257,153,56,1
221,152,250,178,10,1
222,152,204,147,30,1
223,152,280,210,32,1
224,152,203,150,25,1
225,152,282,203,48,2
226,152,210,150,38,2
227,154,210,150,65,2
228,154,180,140,60,2
229,154,150,85,50,2
230,154,220,170,45,2
231,154,170,140,40,2
232,156,215,190,70,1
233,156,260,210,85,1
234,160,185,100,55,3
235,160,185,100,55,3
236,161,182,128,29,2
237,161,234,85,31,9
238,161,212,192,50,2
239,161,211,192,52,2
240,162,193,130,48,7
241,162,73,60,25,1
242,166,160,110,39,10
243,167,260,173,50,2
244,168,200,45,45,192
245,169,200,45,45,192
246,172,183,183,30,2
247,173,250,190,52,2
248,174,241,202,114,1
249,175,156,132,75,2
250,175,170,110,60,3
251,175,235,200,50,3
252,175,204,91,41,1
253,175,236,200,52,2
254,176,200,45,45,192
255,177,200,45,45,192
256,180,205,150,20,1
257,180,205,148,38,1
258,180,228,178,22,2
259,180,133,106,53,1
260,180,241,109,64,2
261,180,120,100,40,4
262,180,200,149,55,2
263,180,202,146,12,2
264,182,238,184,60,7
265,184,187,110,110,3
266,185,100,50,30,2
267,186,210,160,55,2
268,186,215,210,40,2
269,186,230,170,48,3
270,188,141,108,58,1
271,188,125,110,70,2
272,188,142,107,59,1
273,189,180,173,110,3
274,189,205,170,60,1
275,189,190,180,110,4
276,190,250,200,95,3
277,191,278,240,86,2
278,191,250,120,35,2
279,191,232,98,40,2
280,192,100,100,65,4
281,192,190,190,33,4
282,192,178,76,70,2
283,194,145,95,95,4
284,195,204,148,38,1
285,195,204,48,15,1
286,195,245,107,65,2
287,195,200,148,50,1
288,195,245,110,67,1
289,195,200,149,55,2
290,195,202,147,30,1
291,196,156,132,75,4
292,196,271,204,96,1
293,196,208,145,105,1
294,196,172,96,56,1
295,196,245,155,70,2
296,197,173,129,129,1
297,197,220,160,45,1
298,199,119,105,90,2
299,202,220,140,45,5
300,203,210,153,40,3
301,207,295,207,65,2
302,208,265,210,50,4
303,208,230,200,45,2
304,208,228,218,140,2
305,208,114,90,55,2
306,209,165,135,40,3
307,209,250,200,85,2
308,209,165,165,45,1
309,210,175,130,130,2
310,211,195,87,87,4
311,213,283,193,53,2
312,214,204,148,38,2
313,214,135,110,53,4
314,214,202,147,30,2
315,215,140,88,88,3
316,216,225,200,65,1
317,216,200,170,45,2
318,216,280,219,57,4
319,216,215,210,40,1
320,216,230,129,59,2
321,217,185,140,60,3
322,217,222,144,40,2
323,217,220,122,70,3
324,217,255,172,23,2
325,217,120,100,40,2
326,219,200,150,45,2
327,219,275,160,50,2
328,219,190,185,35,2
329,219,226,201,46,3
330,219,160,110,39,9
331,219,220,135,55,5
332,220,270,230,120,1
333,220,170,150,60,3
334,220,230,92,62,1
335,220,180,160,31,1
336,221,215,210,40,2
337,222,280,180,85,2
338,222,285,195,95,4
339,224,250,160,110,2
340,226,193,74,74,5
341,227,213,132,60,1
342,227,212,162,49,3
343,228,145,90,65,4
344,229,220,122,62,2
345,232,195,87,87,1
346,232,198,83,83,3
347,233,203,75,75,6
348,236,126,102,51,5
349,237,105,105,70,1
350,237,239,190,55,1
351,237,228,153,65,2
352,237,228,153,65,1
353,237,210,158,65,1
354,237,104,104,72,1
355,238,260,210,127,5
356,241,210,143,35,2
357,241,223,125,120,2
358,242,250,170,39,2
359,243,235,220,45,2
360,244,211,192,95,1
361,244,155,133,40,2
362,245,165,90,90,4
363,245,165,75,55,2
364,246,148,88,34,1
365,246,170,145,45,2
366,246,215,180,55,2
367,246,140,130,45,3
368,248,205,150,20,1
369,248,200,149,55,1
370,249,236,175,47,3
371,251,238,152,60,3
372,253,275,205,70,2
373,253,225,185,60,2
374,254,255,185,63,3
375,255,193,143,40,5
376,256,254,170,51,1
377,256,130,100,50,2
378,256,250,189,35,2
379,256,253,170,30,1
380,256,146,130,48,1
381,256,230,168,28,1
382,256,211,157,32,1
383,256,243,170,50,1
384,256,192,139,21,1
385,256,255,172,23,3
386,256,110,30,210,2
387,257,95,95,95,6
388,259,255,105,53,18
389,260,183,83,44,5
390,262,135,105,105,2
391,263,155,125,45,5
392,263,188,124,50,5
393,263,160,120,40,5
394,263,190,123,45,5
395,263,222,144,100,1
396,263,217,160,37,2
397,264,120,75,75,2
398,264,243,110,77,2
399,265,198,98,58,1
400,265,160,115,53,1
401,265,240,175,75,1
402,265,201,90,40,1
403,265,166,108,71,1
404,265,272,190,56,1
405,265,151,145,110,1
406,265,266,116,96,1
407,266,300,184,122,1
408,267,258,155,28,4
409,268,250,172,40,4
410,269,244,150,60,2
411,269,300,200,40,2
412,269,244,149,52,2
413,270,198,165,40,5
414,271,210,158,50,2
415,271,200,148,50,1
416,271,185,128,35,2
417,271,164,105,65,1
418,271,252,176,68,2
419,272,152,88,88,3
420,273,160,90,90,1
421,273,235,220,45,1
422,274,245,103,37,2
423,274,120,75,75,1
424,274,205,150,60,4
425,275,210,205,71,1
426,275,114,90,55,1
427,276,228,168,42,1
428,278,241,202,114,5
429,279,180,175,40,2
430,279,269,193,81,1
431,279,233,128,28,2
432,279,180,175,55,2
433,279,180,180,40,2
434,282,265,155,70,7
435,283,250,140,45,1
436,283,266,115,96,1
437,285,281,201,20,2
438,285,248,161,103,2
439,287,200,133,40,2
440,287,297,207,52,2
441,288,208,140,18,5
442,290,165,165,45,1
443,294,89,89,88,1
444,294,222,150,29,1
445,294,80,65,65,2
446,294,257,88,30,1
447,294,178,124,25,2
448,294,196,139,43,2
449,294,255,177,55,2
450,295,165,94,45,6
451,296,147,90,90,1
452,298,170,165,95,2
453,302,271,198,63,3
454,303,105,61,20,1
455,303,220,160,45,1
456,304,210,180,40,1
457,304,240,180,75,1
458,305,232,105,63,7
459,307,152,88,88,2
460,308,255,177,55,2
461,308,120,105,60,1
462,309,110,67,67,4
463,309,100,100,80,1
464,310,150,145,50,2
465,310,102,102,27,4
466,310,235,157,23,1
467,310,128,117,50,8
468,310,100,100,30,4
469,310,184,130,42,1
470,312,220,155,30,10
471,312,190,110,55,6
472,312,230,122,70,10
473,314,102,102,65,3
474,314,182,94,82,2
475,315,157,118,63,10
476,316,215,190,70,8
477,318,165,81,48,2
478,319,181,129,129,2
479,319,110,100,80,1
480,320,240,200,60,5
481,320,252,176,68,48
482,321,280,220,80,3
483,322,244,158,111,2
484,323,210,150,42,2
485,324,210,161,140,1
486,324,221,125,90,1
487,324,248,157,47,1
488,325,162,101,26,12
489,325,172,96,56,1
490,325,266,115,96,2
491,325,231,171,50,2
492,325,177,155,30,2
493,325,180,145,55,1
494,325,270,190,56,1
495,325,249,154,56,3
496,326,255,168,30,2
497,329,196,157,128,4
498,329,196,157,128,8
499,330,248,180,50,2
500,330,228,170,32,1
501,330,245,175,65,1
502,330,211,158,34,1
503,330,222,156,30,1
504,330,200,148,50,1
505,331,150,80,20,2
506,331,298,200,40,2
507,332,220,135,55,7
508,334,280,240,35,2
509,334,244,158,111,1
510,334,305,225,70,2
511,335,119,120,120,1
512,335,120,120,120,1
513,335,120,120,120,1
514,336,230,135,45,2
515,337,215,142,52,2
516,338,210,180,50,3
517,338,205,175,50,2
518,338,233,206,62,6
519,340,183,140,48,2
520,340,195,133,60,2
521,340,209,150,37,2
522,340,100,98,98,1
523,340,198,93,21,6
524,341,135,90,90,1
525,343,245,230,80,2
526,345,240,200,112,2
527,347,260,180,145,1
528,348,155,145,59,20
529,348,161,148,50,20
530,348,152,146,55,20
531,350,181,129,129,20
532,350,110,100,80,10
533,351,247,182,35,2
534,351,225,158,30,2
535,351,210,140,45,4
536,353,208,140,18,5
537,354,280,195,40,1
538,354,225,200,65,1
539,354,270,195,30,1
540,355,210,149,38,6
541,355,162,106,51,1
542,356,204,148,38,4
543,356,204,48,15,4
544,356,205,150,30,4
545,356,205,150,20,4
546,356,125,110,30,6
547,356,245,107,65,4
548,356,245,172,50,4
549,356,245,110,67,4
550,356,202,147,30,4
551,357,283,208,40,5
552,357,282,208,60,5
553,358,238,216,58,2
554,358,260,176,50,1
555,359,211,157,32,2
556,359,250,169,40,8
557,360,232,131,57,5
558,361,198,138,25,2
559,361,193,140,25,2
560,361,165,118,37,3
561,361,210,150,38,2
562,362,150,150,35,2
563,362,240,147,59,1
564,363,160,90,90,10
565,363,253,133,123,4
566,364,270,200,100,3
567,364,243,185,110,3
568,364,275,205,120,1
569,365,244,158,111,4
570,367,230,200,45,1
571,367,231,123,41,2
572,367,245,200,70,2
573,367,275,160,60,2
574,367,300,150,40,1
575,367,220,135,55,2
576,369,90,84,70,2
577,369,215,185,73,1
578,371,300,183,122,4
579,375,153,106,106,1
580,375,153,106,106,1
581,376,200,160,80,2
582,378,185,110,55,1
583,378,181,129,129,1
584,379,208,140,18,3
585,379,199,119,55,1
586,379,220,160,45,1
587,379,288,238,32,1
588,380,200,93,40,2
589,380,100,100,92,1
590,380,200,165,58,1
591,380,201,140,55,2
592,380,157,155,70,1
593,380,200,150,65,1
594,380,258,169,40,1
595,381,110,100,100,152
596,383,250,180,5,4
597,385,200,85,40,3
598,385,270,106,60,2
599,386,127,60,60,1
600,386,190,165,35,1
601,386,230,129,59,1
602,386,127,60,60,1
603,387,160,150,50,2
604,387,200,180,50,1
605,387,215,150,40,2
606,388,120,63,63,5
607,389,297,208,30,6
608,389,88,88,86,3
609,391,135,110,110,8
610,392,90,50,25,2
611,392,90,50,25,3
612,392,90,50,25,3
613,392,115,65,35,4
614,392,100,50,30,2
615,392,225,185,60,2
616,392,250,173,103,1
617,394,210,161,140,1
618,394,278,195,55,2
619,395,152,65,40,4
620,395,153,64,40,4
621,396,204,148,38,1
622,396,190,145,45,1
623,396,150,135,55,1
624,396,222,156,30,2
625,396,245,107,65,1
626,396,240,110,60,1
627,399,190,102,38,68
628,401,223,125,120,2
629,401,305,210,45,2
630,401,185,148,70,2
631,401,230,129,59,1
632,401,231,182,50,4
633,402,260,240,65,1
634,402,265,215,45,14
635,403,265,152,49,2
636,403,218,182,135,2
637,404,200,93,40,2
638,404,270,165,45,1
639,405,130,87,87,2
640,409,231,153,63,2
641,410,200,150,65,2
642,410,204,149,63,2
643,410,150,85,50,2
644,410,237,157,50,2
645,411,190,140,35,2
646,411,200,138,40,2
647,412,250,195,55,2
648,413,220,135,55,25
649,414,180,140,60,3
650,414,220,122,70,2
651,414,255,172,23,2
652,415,105,105,70,2
653,415,120,120,120,2
654,416,255,177,70,3
655,416,182,167,112,3
656,416,220,170,50,2
657,417,166,136,116,3
658,418,218,140,10,1
659,418,210,163,85,1
660,418,228,160,40,2
661,418,175,121,45,2
662,418,200,150,30,1
663,418,205,140,35,2
664,418,208,140,30,1
665,418,228,165,18,1
666,418,210,135,20,2
667,419,181,129,129,1
668,419,173,129,129,1
669,420,210,150,55,2
670,422,235,220,45,4
671,424,110,100,100,152
672,425,180,175,30,2
673,425,200,180,30,5
674,428,223,125,120,2
675,428,221,125,90,2
676,428,305,210,45,2
677,428,200,165,55,2
678,429,305,235,75,8
679,429,295,230,77,4
680,431,180,180,55,5
681,432,260,202,55,2
682,432,100,100,92,1
683,432,205,105,105,1
684,432,175,145,45,2
685,432,250,172,58,1
686,432,160,150,50,2
687,432,218,156,60,1
688,432,247,177,50,1
689,432,202,134,23,1
690,433,85,85,80,2
691,434,251,158,112,1
692,434,115,100,85,1
693,435,230,200,45,4
694,436,228,127,57,3
695,437,205,190,130,1
696,437,185,160,90,1
697,438,253,203,126,1
698,438,130,105,30,4
699,438,120,100,40,6
700,440,257,153,110,2
701,442,250,195,55,5
702,443,110,60,45,3
703,444,95,100,50,1
704,444,257,226,98,2
705,447,200,190,40,2
706,447,155,145,20,1
707,447,240,200,60,5
708,447,239,172,28,1
709,448,105,105,70,2
710,448,208,145,105,1
711,448,222,150,20,1
712,449,170,100,90,8
713,451,254,180,18,2
714,453,215,55,50,2
715,454,149,75,74,2
716,454,150,150,94,1
717,455,228,157,35,2
718,455,130,105,30,2
719,455,120,100,40,2
720,457,220,127,49,2
721,457,120,95,75,2
722,457,125,110,30,2
723,457,195,144,43,4
724,457,193,143,40,2
725,457,185,128,35,2
726,457,252,176,68,2
727,459,170,165,52,4
728,459,275,160,55,4
729,464,200,117,73,2
730,465,220,160,45,2
731,466,233,70,39,12
732,467,230,200,50,1
733,467,230,149,45,1
734,467,252,170,27,2
735,468,190,102,38,68
736,469,275,160,50,2
737,470,220,178,60,2
738,472,275,245,95,1
739,473,216,184,144,2
740,473,201,120,52,4
741,474,238,99,30,5
742,474,239,100,30,2
743,475,285,207,48,1
744,475,160,65,65,1
745,475,231,127,74,1
746,476,211,161,43,5
747,478,209,150,68,1
748,478,250,245,125,1
749,478,252,95,95,1
750,479,290,190,60,4
751,480,278,215,62,2
752,481,305,225,60,2
753,483,183,140,37,4
754,483,203,137,67,2
755,483,170,130,45,4
756,483,220,170,45,3
757,486,194,143,42,2
758,489,200,165,55,2
759,489,230,129,59,1
760,490,204,148,38,2
761,490,204,48,15,2
762,490,205,150,20,5
763,490,202,147,30,2
764,492,204,148,38,2
765,492,204,48,15,1
766,492,245,158,20,1
767,492,204,147,30,2
768,492,195,102,40,2
769,492,246,108,63,2
770,492,240,110,60,1
771,492,180,174,35,2
772,492,202,147,30,2
773,493,110,100,100,31
774,494,250,172,40,2
775,495,161,115,115,4
776,497,230,155,75,1
777,497,170,150,65,1
778,499,193,74,74,2
779,499,180,103,103,2
780,499,262,178,63,2
781,499,160,133,10,2
782,499,166,77,77,2
783,499,245,180,50,2
784,499,280,151,40,2
785,502,230,163,45,2
786,503,233,120,46,1
787,503,138,130,60,1
788,503,180,103,103,1
789,503,260,75,35,2
790,503,290,195,70,2
791,504,188,68,68,1
792,505,298,226,47,1
793,505,290,201,140,1
794,508,208,140,18,3
795,512,170,160,48,3
796,512,170,165,52,3
797,514,255,177,55,15
798,515,195,105,45,3
799,515,225,155,15,25
800,516,259,183,42,1
801,516,212,140,37,1
802,517,200,155,105,1
803,517,167,81,76,2
804,518,240,165,28,2
805,519,170,145,45,2
806,521,200,132,132,1
807,521,151,146,101,1
808,522,114,90,55,5
809,522,240,208,87,5
810,524,235,176,30,2
811,526,223,125,120,2
812,526,220,175,45,7
813,527,140,130,70,1
814,527,200,160,80,4
815,529,225,145,65,5
816,530,210,140,48,3
817,530,251,169,55,1
818,530,228,165,18,2
819,530,193,143,40,2
820,530,255,170,50,2
821,530,257,170,40,2
822,530,235,178,60,2
823,531,195,105,45,20
824,532,152,66,40,1
825,532,153,84,64,1
826,533,230,200,68,3
827,534,156,132,75,1
828,534,160,112,50,1
829,534,208,145,105,1
830,534,150,80,40,1
831,534,215,215,88,1
832,535,216,114,46,2
833,536,110,100,100,2
834,536,195,160,135,3
835,536,145,145,95,5
836,537,258,180,38,20
837,540,126,102,51,1
838,540,125,100,50,2
839,540,180,80,45,1
840,541,165,150,60,4
841,542,211,96,58,1
842,542,155,110,76,1
843,542,170,110,60,2
844,542,155,111,76,1
845,542,150,105,50,1
846,542,172,96,56,1
847,542,190,122,30,1
848,542,110,65,58,1
849,542,182,153,25,1
850,542,250,195,50,1
851,542,280,151,40,2
852,542,299,172,40,1
853,543,240,220,60,2
854,543,244,180,112,9
855,544,275,120,60,6
856,546,271,199,46,2
857,550,280,195,40,1
858,550,260,182,45,1
859,550,247,175,53,1
860,551,263,155,60,7
861,552,185,140,60,2
862,552,184,140,34,3
863,552,160,150,25,2
864,552,210,150,35,2
865,552,204,149,63,3
866,552,150,125,65,2
867,552,184,140,57,2
868,552,288,185,46,2
869,552,125,100,75,2
870,552,237,157,50,2
871,552,170,130,45,2
872,552,209,150,37,2
873,552,160,105,45,3
874,552,230,130,72,2
875,553,230,155,45,9
876,554,241,154,65,1
877,555,204,148,38,2
878,555,254,166,40,2
879,555,245,175,65,2
880,555,210,160,36,1
881,555,175,140,30,2
882,555,242,208,45,2
883,555,250,110,60,8
884,560,241,202,114,1
885,560,203,137,67,2
886,561,160,135,60,6
887,562,275,120,60,3
888,565,235,110,56,1
889,565,223,125,120,1
890,565,259,183,42,1
891,565,212,140,37,1
892,565,290,201,140,1
893,567,240,110,60,2
894,570,130,105,30,3
895,571,180,174,35,2
896,571,252,176,68,2
897,571,202,147,30,2
898,572,150,86,86,4
899,573,223,125,120,1
900,573,220,175,45,2
901,573,200,170,45,3
902,574,260,134,75,2
903,574,245,200,70,2
904,574,275,160,60,2
905,574,265,190,73,2
906,574,293,206,136,1
907,574,250,180,50,2
908,574,270,180,50,2
909,574,275,160,50,2
910,577,102,96,48,3
911,580,160,125,60,13
912,582,104,101,101,15
913,583,285,115,95,1
914,583,285,115,95,1
915,583,214,214,75,3
916,583,165,150,50,2
917,584,295,213,49,3
918,585,205,160,125,2
919,586,183,159,105,11
920,586,181,161,108,5
921,587,235,233,75,2
922,587,240,200,112,1
923,587,250,170,40,1
924,587,240,160,30,3
925,588,90,85,25,80
926,589,204,148,38,2
927,589,204,48,15,4
928,589,205,148,38,2
929,589,133,106,53,2
930,589,204,147,30,2
931,589,202,147,30,2
932,591,180,125,70,1
933,591,180,125,70,1
934,591,245,167,35,2
935,592,295,230,77,2
936,593,215,138,32,1
937,593,208,147,50,2
938,593,290,110,73,1
939,593,166,108,71,1
940,593,248,167,30,2
941,595,295,225,65,2
942,597,256,195,65,2
943,597,260,245,70,1
944,597,280,152,62,2
945,597,212,143,50,2
946,597,212,143,30,2
947,598,228,225,68,1
948,598,226,127,55,1
949,599,251,158,112,2
950,599,115,100,85,2
951,600,190,170,60,2
952,601,204,48,15,2
953,601,250,178,35,1
954,601,211,158,34,1
955,601,240,110,68,1
956,601,193,143,40,1
957,602,100,90,30,2
958,602,195,133,60,2
959,602,150,85,50,2
960,602,205,150,55,2
961,603,205,143,23,2
962,604,160,130,50,2
963,604,245,146,30,2
964,605,215,110,90,1
965,605,100,90,90,1
966,605,266,115,96,1
967,607,138,70,70,5
968,607,198,161,30,5
969,608,170,165,75,2
970,609,128,125,100,2
971,609,128,122,100,2
972,610,190,120,120,2
973,611,235,110,56,1
974,611,175,145,45,2
975,611,259,183,42,2
976,611,202,134,23,2
977,612,218,182,60,1
978,612,260,180,50,2
979,612,114,90,55,1
980,612,220,135,55,2
981,614,156,132,75,2
982,615,218,182,60,3
983,615,268,148,36,2
984,615,182,160,101,1
985,615,272,156,40,2
986,615,114,90,55,4
987,616,102,102,64,6
988,616,105,105,65,9
989,616,102,102,74,2
990,617,203,140,23,11
991,617,204,146,17,13
992,618,200,85,40,2
993,618,212,140,36,2
994,618,293,206,136,1
995,618,195,85,40,2
996,618,170,165,95,2
997,618,250,240,50,1
998,618,260,200,85,2
999,618,220,135,55,4
1000,623,223,125,120,2
1001,623,212,140,37,1
1002,624,211,156,31,15
1003,625,230,40,30,3
1004,625,280,240,35,1
1005,625,222,136,55,1
1006,625,235,110,56,1
1007,625,200,165,58,1
1008,625,170,145,45,3
1009,625,245,205,40,1
1010,625,160,150,50,2
1011,625,225,180,65,2
1012,625,114,90,55,1
1013,625,232,40,28,3
1014,626,117,60,50,2
1015,626,305,207,65,2
1016,626,215,160,140,2
1017,627,155,145,25,3
1018,628,280,152,62,6
1019,628,200,165,55,6
1020,629,275,140,50,3
1021,630,253,105,105,15
1022,630,302,245,100,15
1023,631,218,156,60,1
1024,631,222,151,70,1
1025,636,223,125,120,1
1026,636,200,165,58,1
1027,636,170,145,45,2
1028,637,286,200,28,1
1029,637,175,160,40,2
1030,637,175,145,45,2
1031,637,250,180,80,2
1032,637,173,85,50,1
1033,638,190,145,45,1
1034,638,228,170,32,1
1035,638,120,95,75,1
1036,638,222,156,30,1
1037,638,192,144,45,1
1038,639,238,170,30,2
1039,640,289,197,24,1
1040,640,205,145,60,2
1041,640,222,156,30,1
1042,640,245,107,65,1
1043,640,193,143,40,1
1044,640,245,110,67,1
1045,640,180,174,35,2
1046,641,160,130,40,4
1047,641,145,90,60,1
1048,643,281,201,20,1
1049,643,248,161,103,1
1050,645,195,195,112,1
1051,645,280,151,40,1
1052,646,120,105,55,2
1053,647,270,218,55,3
1054,648,220,150,30,1
1055,648,189,152,72,3
1056,648,230,129,59,1
1057,648,260,230,50,2
1058,648,220,195,40,2
1059,650,275,235,35,2
1060,653,204,148,38,2
1061,653,228,178,22,1
1062,653,120,105,55,2
1063,653,248,178,45,1
1064,653,202,147,30,2
1065,654,157,155,70,24
1066,655,302,185,107,2
1067,655,300,184,122,1
1068,656,224,158,54,16
1069,656,225,157,52,12
1070,656,225,160,50,12
1071,657,160,70,70,3
1072,658,223,125,120,3
1073,658,201,140,55,3
1074,658,200,150,65,2
1075,660,250,175,30,1
1076,660,173,85,50,1
1077,660,218,156,60,1
1078,661,195,195,110,1
1079,661,280,151,40,1
1080,662,234,85,31,10
1081,662,160,110,39,10
1082,663,256,187,47,2
1083,663,255,188,48,2
1084,666,151,86,42,2
1085,666,221,125,90,1
1086,666,150,85,40,2
1087,666,212,193,50,2
1088,666,150,86,31,2
1089,667,305,210,45,5
1090,668,288,185,46,1
1091,669,255,70,70,4
1092,670,222,148,20,1
1093,670,86,80,80,1
1094,670,240,85,85,2
1095,673,195,68,15,2
1096,676,65,60,20,3
1097,677,200,150,65,2
1098,678,160,95,58,4
1099,681,290,200,30,1
1100,681,205,150,20,1
1101,681,228,170,32,1
1102,681,245,158,20,1
1103,681,228,178,22,2
1104,681,120,105,55,2
1105,681,254,186,51,1
1106,681,202,147,30,2
1107,682,195,145,25,3
1108,682,220,150,30,3
1109,682,172,165,45,2
1110,682,254,170,40,1
1111,684,275,210,33,1
1112,684,240,200,80,1
1113,684,241,199,79,1
1114,685,275,160,60,8
1115,685,210,180,50,5
1116,687,282,167,43,1
1117,687,260,180,50,5
1118,687,145,120,70,5
1119,688,280,240,35,2
1120,688,240,200,40,1
1121,688,230,200,45,1
1122,690,250,110,60,3
1123,690,298,200,40,2
1124,690,290,235,40,3
1125,691,118,100,100,2
1126,692,47,47,47,2
1127,693,210,195,55,2
1128,693,280,190,45,1
1129,693,280,190,45,1
1130,694,200,165,55,11
1131,694,295,145,32,12
1132,697,228,160,55,1
1133,697,215,153,57,1
1134,699,210,156,55,1
1135,699,240,200,112,1
1136,699,238,122,81,2
1137,700,47,47,47,2
1138,701,195,155,20,2
1139,702,218,182,60,1
1140,702,200,165,58,1
1141,702,165,92,25,2
1142,702,160,90,25,2
1143,702,162,91,24,2
1144,702,170,165,52,2
1145,702,114,90,55,1
1146,704,137,112,90,2
1147,705,260,105,62,3
1148,706,110,100,100,152
1149,707,140,100,90,4
1150,707,166,111,16,4
1151,709,288,225,96,2
