,0,1,2,3,4
425,316,215,190,70,8
426,318,165,81,48,2
427,319,181,129,129,2
428,319,110,100,80,1
429,320,252,176,68,48
430,322,244,158,111,2
431,323,210,150,42,2
432,324,210,161,140,1
433,324,221,125,90,1
434,324,248,157,47,1
435,325,162,101,26,12
436,325,172,96,56,1
437,325,266,115,96,2
438,325,231,171,50,2
439,325,177,155,30,2
440,325,180,145,55,1
441,325,270,190,56,1
442,325,249,154,56,3
443,326,255,168,30,2
444,329,196,157,128,4
445,329,196,157,128,8
446,330,248,180,50,2
447,330,228,170,32,1
448,330,245,175,65,1
449,330,211,158,34,1
450,330,222,156,30,1
451,330,200,148,50,1
452,331,150,80,20,2
453,332,220,135,55,7
454,334,244,158,111,1
455,335,119,120,120,1
456,335,120,120,120,1
457,335,120,120,120,1
458,336,230,135,45,2
459,337,215,142,52,2
460,338,210,180,50,3
461,338,205,175,50,2
462,340,183,140,48,2
463,340,195,133,60,2
464,340,209,150,37,2
465,340,100,98,98,1
466,340,198,93,21,6
467,341,135,90,90,1
468,347,260,180,145,1
469,348,155,145,59,20
470,348,161,148,50,20
471,348,152,146,55,20
472,350,181,129,129,20
473,350,110,100,80,10
474,351,247,182,35,2
475,351,225,158,30,2
476,351,210,140,45,4
477,353,208,140,18,5
478,354,280,195,40,1
479,354,270,195,30,1
480,355,210,149,38,6
481,355,162,106,51,1
482,356,204,148,38,4
483,356,204,48,15,4
484,356,205,150,30,4
485,356,205,150,20,4
486,356,125,110,30,6
487,356,245,107,65,4
488,356,245,172,50,4
489,356,245,110,67,4
490,356,202,147,30,4
491,358,260,176,50,1
492,359,211,157,32,2
493,359,250,169,40,8
494,360,232,131,57,5
495,361,198,138,25,2
496,361,193,140,25,2
497,361,165,118,37,3
498,361,210,150,38,2
499,362,150,150,35,2
500,362,240,147,59,1
501,363,195,180,160,2
502,363,195,180,160,2
503,363,160,90,90,10
504,363,253,133,123,4
505,364,243,185,110,3
506,365,244,158,111,4
507,367,231,123,41,2
508,367,275,160,60,2
509,367,220,135,55,2
510,369,90,84,70,2
511,369,215,185,73,1
512,372,263,182,149,5
513,375,153,106,106,1
514,375,153,106,106,1
515,376,200,160,80,2
516,378,185,110,55,1
517,378,181,129,129,1
518,379,208,140,18,3
519,379,199,119,55,1
520,379,220,160,45,1
521,380,200,93,40,2
522,380,100,100,92,1
523,380,200,165,58,1
524,380,201,140,55,2
525,380,157,155,70,1
526,380,200,150,65,1
527,380,258,169,40,1
528,381,110,100,100,152
529,383,250,180,5,4
530,385,200,85,40,3
531,385,270,106,60,2
532,386,127,60,60,1
533,386,190,165,35,1
534,386,230,129,59,1
535,386,127,60,60,1
536,387,160,150,50,2
537,387,200,180,50,1
538,387,215,150,40,2
539,388,120,63,63,5
540,389,88,88,86,3
541,391,135,110,110,8
542,392,90,50,25,2
543,392,90,50,25,3
544,392,90,50,25,3
545,392,115,65,35,4
546,392,100,50,30,2
547,392,225,185,60,2
548,392,250,173,103,1
549,394,210,161,140,1
550,394,278,195,55,2
551,395,152,65,40,4
552,395,153,64,40,4
553,396,204,148,38,1
554,396,190,145,45,1
555,396,150,135,55,1
556,396,222,156,30,2
557,396,245,107,65,1
558,396,240,110,60,1
559,399,190,102,38,68
560,401,223,125,120,2
561,401,265,160,150,2
562,401,185,148,70,2
563,401,230,129,59,1
564,401,231,182,50,4
565,403,265,152,49,2
566,403,218,182,135,2
567,403,220,160,148,1
568,404,200,93,40,2
569,404,270,165,45,1
570,405,130,87,87,2
571,405,155,150,150,1
572,409,231,153,63,2
573,410,200,150,65,2
574,410,204,149,63,2
575,410,150,85,50,2
576,410,237,157,50,2
577,411,190,140,35,2
578,411,200,138,40,2
579,412,250,195,55,2
580,413,220,135,55,25
581,414,180,140,60,3
582,414,220,122,70,2
583,414,255,172,23,2
584,415,105,105,70,2
585,415,120,120,120,2
586,416,255,177,70,3
587,416,182,167,112,3
588,416,220,170,50,2
589,417,166,136,116,3
590,418,218,140,10,1
591,418,210,163,85,1
592,418,228,160,40,2
593,418,175,121,45,2
594,418,200,150,30,1
595,418,205,140,35,2
596,418,208,140,30,1
597,418,228,165,18,1
598,418,210,135,20,2
599,419,181,129,129,1
600,419,173,129,129,1
601,420,210,150,55,2
602,424,110,100,100,152
603,425,180,175,30,2
604,425,200,180,30,5
605,428,223,125,120,2
606,428,221,125,90,2
607,428,200,165,55,2
608,431,180,180,55,5
609,432,100,100,92,1
610,432,205,105,105,1
611,432,175,145,45,2
612,432,250,172,58,1
613,432,160,150,50,2
614,432,218,156,60,1
615,432,247,177,50,1
616,432,202,134,23,1
617,433,85,85,80,2
618,434,251,158,112,1
619,434,115,100,85,1
620,436,228,127,57,3
621,437,205,190,130,1
622,437,185,160,90,1
623,438,130,105,30,4
624,438,120,100,40,6
625,440,257,153,110,2
626,442,250,195,55,5
627,443,110,60,45,3
628,444,95,100,50,1
629,447,200,190,40,2
630,447,155,145,20,1
631,447,239,172,28,1
632,448,105,105,70,2
633,448,208,145,105,1
634,448,222,150,20,1
635,449,170,100,90,8
636,451,254,180,18,2
637,453,215,55,50,2
638,454,149,75,74,2
639,454,150,150,94,1
640,455,228,157,35,2
641,455,130,105,30,2
642,455,120,100,40,2
643,457,220,127,49,2
644,457,120,95,75,2
645,457,125,110,30,2
646,457,195,144,43,4
647,457,193,143,40,2
648,457,185,128,35,2
649,457,252,176,68,2
650,459,170,165,52,4
651,459,275,160,55,4
652,464,200,117,73,2
653,465,220,160,45,2
654,466,233,70,39,12
655,467,230,149,45,1
656,467,252,170,27,2
657,468,190,102,38,68
658,469,275,160,50,2
659,470,220,178,60,2
660,472,202,157,157,1
661,473,216,184,144,2
662,473,201,120,52,4
663,474,238,99,30,5
664,474,239,100,30,2
665,475,160,65,65,1
666,475,231,127,74,1
667,476,211,161,43,5
668,478,209,150,68,1
669,478,252,95,95,1
670,479,290,190,60,4
671,483,183,140,37,4
672,483,203,137,67,2
673,483,170,130,45,4
674,483,220,170,45,3
675,486,194,143,42,2
676,489,200,165,55,2
677,489,230,129,59,1
678,490,204,148,38,2
679,490,204,48,15,2
680,490,205,150,20,5
681,490,202,147,30,2
682,492,204,148,38,2
683,492,204,48,15,1
684,492,245,158,20,1
685,492,204,147,30,2
686,492,195,102,40,2
687,492,246,108,63,2
688,492,240,110,60,1
689,492,180,174,35,2
690,492,202,147,30,2
691,493,110,100,100,31
692,494,250,172,40,2
693,495,161,115,115,4
694,497,230,155,75,1
695,497,170,150,65,1
696,499,193,74,74,2
697,499,180,103,103,2
698,499,262,178,63,2
699,499,160,133,10,2
700,499,166,77,77,2
701,499,245,180,50,2
702,499,280,151,40,2
703,502,230,163,45,2
704,503,233,120,46,1
705,503,138,130,60,1
706,503,180,103,103,1
707,503,260,75,35,2
708,503,290,195,70,2
709,504,188,68,68,1
710,505,290,157,157,1
711,508,208,140,18,3
712,512,170,160,48,3
713,512,170,165,52,3
714,514,255,177,55,15
715,515,195,105,45,3
716,515,225,155,15,25
717,516,259,183,42,1
718,516,212,140,37,1
719,517,200,155,105,1
720,517,167,81,76,2
721,518,240,165,28,2
722,519,170,145,45,2
723,521,200,132,132,1
724,521,151,146,101,1
725,522,114,90,55,5
726,524,235,176,30,2
727,526,223,125,120,2
728,526,220,175,45,7
729,527,140,130,70,1
730,527,200,160,80,4
731,529,225,145,65,5
732,530,210,140,48,3
733,530,251,169,55,1
734,530,228,165,18,2
735,530,193,143,40,2
736,530,255,170,50,2
737,530,257,170,40,2
738,530,235,178,60,2
739,531,195,105,45,20
740,532,152,66,40,1
741,532,153,84,64,1
742,534,156,132,75,1
743,534,160,112,50,1
744,534,208,145,105,1
745,534,150,80,40,1
746,535,216,114,46,2
747,536,110,100,100,2
748,536,195,160,135,3
749,536,145,145,95,5
750,537,258,180,38,20
751,540,126,102,51,1
752,540,125,100,50,2
753,540,180,80,45,1
754,541,165,150,60,4
755,542,211,96,58,1
756,542,155,110,76,1
757,542,170,110,60,2
758,542,155,111,76,1
759,542,150,105,50,1
760,542,172,96,56,1
761,542,190,122,30,1
762,542,110,65,58,1
763,542,182,153,25,1
764,542,250,195,50,1
765,542,280,151,40,2
766,542,299,172,40,1
767,543,244,180,112,9
768,544,275,120,60,6
769,546,271,199,46,2
770,550,280,195,40,1
771,550,260,182,45,1
772,550,247,175,53,1
773,551,263,155,60,7
774,552,185,140,60,2
775,552,184,140,34,3
776,552,160,150,25,2
777,552,210,150,35,2
778,552,204,149,63,3
779,552,150,125,65,2
780,552,184,140,57,2
781,552,288,185,46,2
782,552,125,100,75,2
783,552,237,157,50,2
784,552,170,130,45,2
785,552,209,150,37,2
786,552,160,105,45,3
787,552,230,130,72,2
788,553,230,155,45,9
789,554,241,154,65,1
790,555,204,148,38,2
791,555,254,166,40,2
792,555,245,175,65,2
793,555,210,160,36,1
794,555,175,140,30,2
795,555,250,110,60,8
796,560,203,137,67,2
797,561,160,135,60,6
798,562,275,120,60,3
799,565,235,110,56,1
800,565,223,125,120,1
801,565,259,183,42,1
802,565,212,140,37,1
803,567,240,110,60,2
804,570,130,105,30,3
805,571,180,174,35,2
806,571,252,176,68,2
807,571,202,147,30,2
808,572,150,86,86,4
809,573,223,125,120,1
810,573,220,175,45,2
811,573,200,170,45,3
812,574,260,134,75,2
813,574,275,160,60,2
814,574,265,190,73,2
815,574,258,195,157,1
816,574,235,188,158,1
817,574,250,180,50,2
818,574,270,180,50,2
819,574,275,160,50,2
820,577,102,96,48,3
821,580,160,125,60,13
822,582,104,101,101,15
823,583,285,115,95,1
824,583,285,115,95,1
825,583,165,150,50,2
826,585,205,160,125,2
827,586,183,159,105,11
828,586,181,161,108,5
829,587,250,170,40,1
830,587,240,160,30,3
831,588,90,85,25,80
832,589,204,148,38,2
833,589,204,48,15,4
834,589,205,148,38,2
835,589,133,106,53,2
836,589,204,147,30,2
837,589,202,147,30,2
838,591,180,125,70,1
839,591,180,125,70,1
840,591,245,167,35,2
841,593,215,138,32,1
842,593,208,147,50,2
843,593,290,110,73,1
844,593,166,108,71,1
845,593,160,150,150,1
846,593,248,167,30,2
847,595,200,146,146,2
848,596,200,176,146,1
849,597,256,195,65,2
850,597,280,152,62,2
851,597,212,143,50,2
852,597,212,143,30,2
853,598,226,127,55,1
854,599,251,158,112,2
855,599,115,100,85,2
856,600,190,170,60,2
857,601,204,48,15,2
858,601,250,178,35,1
859,601,211,158,34,1
860,601,240,110,68,1
861,601,193,143,40,1
862,602,100,90,30,2
863,602,195,133,60,2
864,602,150,85,50,2
865,602,205,150,55,2
866,603,205,143,23,2
867,604,160,130,50,2
868,604,245,146,30,2
869,605,215,110,90,1
870,605,100,90,90,1
871,605,266,115,96,1
872,607,138,70,70,5
873,607,198,161,30,5
874,608,170,165,75,2
875,609,128,125,100,2
876,609,128,122,100,2
877,610,190,120,120,2
878,611,235,110,56,1
879,611,175,145,45,2
880,611,259,183,42,2
881,611,202,134,23,2
882,612,218,182,60,1
883,612,260,180,50,2
884,612,114,90,55,1
885,612,220,135,55,2
886,614,156,132,75,2
887,615,218,182,60,3
888,615,268,148,36,2
889,615,182,160,101,1
890,615,272,156,40,2
891,615,114,90,55,4
892,616,102,102,64,6
893,616,105,105,65,9
894,616,102,102,74,2
895,617,203,140,23,11
896,617,204,146,17,13
897,618,200,85,40,2
898,618,212,140,36,2
899,618,235,188,158,1
900,618,195,85,40,2
901,618,170,165,95,2
902,618,220,135,55,4
903,622,263,182,149,4
904,623,223,125,120,2
905,623,212,140,37,1
906,624,211,156,31,15
907,625,230,40,30,3
908,625,222,136,55,1
909,625,235,110,56,1
910,625,200,165,58,1
911,625,170,145,45,3
912,625,160,150,50,2
913,625,225,180,65,2
914,625,114,90,55,1
915,625,232,40,28,3
916,626,117,60,50,2
917,626,215,160,140,2
918,627,155,145,25,3
919,628,280,152,62,6
920,628,200,165,55,6
921,629,275,140,50,3
922,630,253,105,105,15
923,631,218,156,60,1
924,631,222,151,70,1
925,636,223,125,120,1
926,636,200,165,58,1
927,636,170,145,45,2
928,637,175,160,40,2
929,637,175,145,45,2
930,637,250,180,80,2
931,637,173,85,50,1
932,638,190,145,45,1
933,638,228,170,32,1
934,638,120,95,75,1
935,638,222,156,30,1
936,638,192,144,45,1
937,639,238,170,30,2
938,640,289,197,24,1
939,640,205,145,60,2
940,640,222,156,30,1
941,640,245,107,65,1
942,640,193,143,40,1
943,640,245,110,67,1
944,640,180,174,35,2
945,641,160,130,40,4
946,641,145,90,60,1
947,643,248,161,103,1
948,645,215,183,150,1
949,645,195,195,112,1
950,645,280,151,40,1
951,646,120,105,55,2
952,648,220,150,30,1
953,648,189,152,72,3
954,648,230,129,59,1
955,648,220,195,40,2
956,653,204,148,38,2
957,653,228,178,22,1
958,653,120,105,55,2
959,653,248,178,45,1
960,653,202,147,30,2
961,654,157,155,70,24
962,656,224,158,54,16
963,656,225,157,52,12
964,656,225,160,50,12
965,657,160,70,70,3
966,658,223,125,120,3
967,658,201,140,55,3
968,658,200,150,65,2
969,660,250,175,30,1
970,660,173,85,50,1
971,660,218,156,60,1
972,661,195,195,110,1
973,661,280,151,40,1
974,662,234,85,31,10
975,662,160,110,39,10
976,663,256,187,47,2
977,663,255,188,48,2
978,666,151,86,42,2
979,666,221,125,90,1
980,666,150,85,40,2
981,666,212,193,50,2
982,666,150,86,31,2
983,668,288,185,46,1
984,669,255,70,70,4
985,670,222,148,20,1
986,670,86,80,80,1
987,670,240,85,85,2
988,673,195,68,15,2
989,676,65,60,20,3
990,677,200,150,65,2
991,678,160,95,58,4
992,681,205,150,20,1
993,681,228,170,32,1
994,681,245,158,20,1
995,681,228,178,22,2
996,681,120,105,55,2
997,681,254,186,51,1
998,681,202,147,30,2
999,682,195,145,25,3
1000,682,220,150,30,3
1001,682,172,165,45,2
1002,682,254,170,40,1
1003,684,241,199,79,1
1004,685,275,160,60,8
1005,685,210,180,50,5
1006,687,282,167,43,1
1007,687,260,180,50,5
1008,687,145,120,70,5
1009,690,250,110,60,3
1010,691,118,100,100,2
1011,692,47,47,47,2
1012,693,210,195,55,2
1013,693,280,190,45,1
1014,693,280,190,45,1
1015,694,200,165,55,11
1016,694,295,145,32,12
1017,697,228,160,55,1
1018,697,215,153,57,1
1019,699,210,156,55,1
1020,699,238,122,81,2
1021,700,47,47,47,2
1022,701,195,155,20,2
1023,702,218,182,60,1
1024,702,200,165,58,1
1025,702,165,92,25,2
1026,702,160,90,25,2
1027,702,162,91,24,2
1028,702,170,165,52,2
1029,702,114,90,55,1
1030,704,137,112,90,2
1031,705,260,105,62,3
1032,706,110,100,100,152
1033,707,140,100,90,4
1034,707,166,111,16,4
1035,711,243,178,57,5
1036,712,285,195,95,11
1037,713,198,165,40,1
1038,714,284,199,104,2
1039,715,160,105,45,6
1040,715,216,114,46,4
1041,718,230,135,50,4
1042,718,110,100,80,4
1043,720,281,181,102,1
1044,721,185,130,130,2
1045,722,189,139,29,1
1046,722,245,195,45,2
1047,723,197,155,66,2
1048,724,205,175,55,1
1049,726,185,180,25,5
1050,727,120,110,60,2
1051,728,240,160,60,34
1052,729,215,140,65,2
1053,730,280,180,85,1
1054,732,200,150,65,1
1055,733,270,170,70,2
1056,735,203,137,67,2
1057,737,211,158,34,1
1058,737,204,147,30,1
1059,737,254,186,51,1
1060,737,202,147,30,1
1061,738,250,175,40,2
1062,738,246,109,63,2
1063,739,242,142,120,3
1064,740,165,94,45,2
1065,742,120,110,55,5
1066,743,180,132,45,3
1067,744,204,148,38,1
1068,744,204,48,15,1
1069,744,248,180,50,1
1070,744,205,150,20,1
1071,744,228,170,32,1
1072,744,245,158,20,2
1073,744,195,144,43,1
1074,744,210,158,50,2
1075,748,240,160,60,34
1076,749,267,150,40,2
1077,749,230,155,40,7
1078,749,255,110,55,2
1079,750,222,144,40,2
1080,751,150,85,50,2
1081,753,245,107,65,7
1082,753,180,174,35,3
1083,755,185,180,60,2
1084,755,185,170,60,3
1085,758,120,105,10,2
1086,759,215,140,55,2
1087,762,275,120,60,2
1088,762,275,140,50,2
1089,763,225,142,40,1
1090,763,220,140,35,1
1091,763,90,85,25,6
1092,764,203,125,60,3
1093,765,238,122,81,15
1094,767,247,155,50,1
1095,767,247,155,50,1
1096,767,245,155,50,1
1097,767,212,162,48,1
1098,769,125,120,75,2
1099,769,82,60,17,1
1100,770,165,140,60,3
1101,770,150,79,68,1
1102,770,148,80,70,1
1103,770,128,78,68,1
1104,772,200,140,30,3
1105,778,120,86,62,1
1106,778,173,92,92,2
1107,779,211,157,32,1
1108,779,252,170,52,3
1109,781,158,98,31,1
1110,781,157,99,30,1
1111,782,268,143,25,1
1112,782,231,123,41,2
1113,782,265,160,150,2
1114,782,165,165,45,1
1115,782,244,180,112,2
1116,782,243,185,110,2
1117,782,230,129,59,2
1118,782,255,167,40,2
1119,783,185,107,15,5
1120,783,165,140,130,2
1121,783,260,192,130,2
1122,783,257,153,110,2
1123,784,125,92,92,6
1124,785,173,85,50,1
1125,785,247,177,50,2
1126,786,181,129,129,2
1127,786,110,100,80,1
1128,788,290,120,83,1
1129,788,227,141,11,3
1130,789,128,78,78,1
1131,789,167,95,95,1
1132,790,193,74,74,6
1133,790,185,81,44,3
1134,790,130,130,46,1
1135,790,210,165,45,1
1136,791,178,115,35,2
1137,791,130,95,50,1
1138,791,125,95,60,4
1139,791,100,78,78,2
1140,791,110,30,210,5
1141,792,132,89,23,4
1142,792,183,167,41,1
1143,792,238,150,62,4
1144,792,170,110,60,4
1145,792,230,150,60,3
1146,792,240,155,58,5
1147,794,204,48,15,2
1148,794,194,143,42,5
1149,794,150,135,55,3
1150,794,200,149,55,3
1151,795,193,74,74,1
